TF,target,score
SHOX,MARCH2,0.28218707469320015
KLF8,LHX1,0.26170568373590597
SCD5,CA5B,0.24697879907199982
SHOX,MS4A2,0.9062545805210367
NFKBIA,SERINC5,0.2495461998495061
SCD5,SCML4,0.271949726128631
IRF1,ELMOD1,0.7593982624179637
SHOX,SERPINA10,0.44973984245054
MAFF,RAX2,0.7767105569551812
SHOX,CLEC2D,0.06536615756438524
SP100,GNAT1,0.4875711936733843
KLF8,FREM1,0.03361360018328263
SP100,NDST3,0.06265320345535452
SP100,PECAM1,0.906437453344411
CRX,ITIH5,0.13924537111759516
SOX11,PAFAH1B2,0.5324206822752171
ID1,CLDN7,0.41109560260070654
CRX,SAMD5,0.3473433262588427
SHOX,MAB21L3,0.8998333456872725
GATA4,CYP26A1,0.0218233967754895
GATA6,ROR2,0.6637896861755891
MAFF,PDDC1,0.9633944342135504
SHOX,C1QTNF9,0.5601681834618419
SOX2,CYP26A1,0.9368224620330918
SPIB,CD209,0.05225787928602377
SOX2,ITGA6,0.4187933190741614
NANOG,PROM1,0.26015779096205116
SCD5,ZC3H12B,0.7308209649807298
NANOG,CRABP1,0.9812970904972467
PPARA,CCL5,0.2565300624442478
SCD5,SIGLEC8,0.6541746014740745
CRX,SAA2,0.19809763275974013
SHOX,PODNL1,0.5653302545716099
IRF1,ERVV-1,0.4639324866883362
MAFF,TMEM213,0.9720053296315371
CRX,C14orf105,0.6085272726964666
NFKBIA,RAB3B,0.3495063720868188
SP100,BEND2,0.11409578488793337
CRX,RHBG,0.15124682873493456
NFKBIA,RFPL2,0.2253169299512351
GATA6,BMP2,0.250966661340298
ID3,RBBP4,0.8506160578411378
SHOX,MSS51,0.5612227882825249
SOX5,ERBB4,0.5233909113743664
PPARA,NOS1,0.11476887186921747
SPIB,CCBE1,0.860139693349435
SHOX,ZNF619,0.7228143032084837
IRF1,SIRPB2,0.06766836190000158
SCD5,CCDC125,0.7078350972297687
SHOX,SLC6A14,0.5435382173426461
SHOX,PTPN3,0.08172534574677826
SP100,TRIM58,0.45830064152865646
PPARA,ZNF716,0.484696287130047
IFI16,NRP2,0.16577454016327575
SP100,RPS18,0.9456981470002823
SHOX,CYP8B1,0.8499753714806619
IRF1,SLC1A2,0.6690223373291083
SHOX,STEAP4,0.4622955610006072
SMAD2,RPS7,0.4117655415845085
SHOX,AKR1D1,0.6509734671509542
MAFF,FCAR,0.5454318694069055
MYOCD,SHOX2,0.062273105881885615
SHOX2,MYOCD,0.5125026487703317
SCD5,F2RL3,0.8064036172328395
SCD5,NOS1,0.45923987759695806
SPIB,SCN11A,0.05195657755426841
PPARA,ALPK1,0.7862781993840331
NPM1,WBP5,0.2013637821359744
SCD5,ERCC-00042,0.2586208348880388
SP100,FABP2,0.1647063534322959
MAFF,C1orf130,0.33021506487149754
IRF1,HES2,0.756751505688635
IRF1,TLR10,0.5193858595039373
PPARA,RINL,0.20488127415071256
SMAD2,ABCC9,0.8778300781520408
SHOX,LEPREL4,0.8795818549515292
SP100,MEFV,0.8705784250460069
SPIB,PPIL6,0.23879621138153928
SCD5,DNAJC22,0.4512393441809881
SHOX,SLC24A2,0.9849896561408751
NANOG,COL5A2,0.7720124763099904
SHOX,EMR2,0.027167421225559818
SHOX,FAM153B,0.06520459126049205
POU5F1,MYCT1,0.46393137681233276
SHOX,SYT15,0.9092202058615602
IRF1,OLFML2A,0.5387017979527142
PTMA,SERHL2,0.4978125080342902
GATA6,KLHL6,0.10547369995663058
GATA6,PTPRZ1,0.656780104724294
SPIB,IL28RA,0.8221031606002255
CRX,SCD5,0.38042000750756233
SCD5,CRX,0.7756118509253275
MAFF,CLEC7A,0.9644766539008116
SHOX,FAM83E,0.2037664591276891
SP100,EMR2,0.5233296311947413
SPIB,C8orf86,0.28713795808457554
SHOX,ZNF555,0.7928544190338394
IRF1,RAX2,0.5775933658811575
ID3,RHOBTB3,0.6345824175503038
SCD5,RPS7,0.7979141596158941
SPIB,F2RL3,0.3959704726624549
IRF1,MS4A7,0.9150900684070432
SPIB,BNIPL,0.53302886724614
IRF1,C2CD4A,0.157954822835348
SOX11,SRSF6,0.6958991181688025
SHOX,ABCC9,0.7932613504382544
CRX,KLB,0.31676167706752667
SPIB,HES2,0.857179256998753
SHOX,TINAGL1,0.9061432547657664
SHOX,KIAA1919,0.2769044873778089
SP100,LYZ,0.9835214727152221
SP100,SCN11A,0.14071152804875842
SHOX,TAF1L,0.20201566840248997
PRDM1,ACOX3,0.18422483923802613
SCD5,LOC100506422,0.8939897100078704
POU2AF1,HAPLN1,0.6542925523249619
NPM1,DUSP4,0.15210428322227287
MAFF,CCL22,0.440323418368349
CRX,KIAA1614,0.615298025069802
PPARA,POLH,0.08346408498938329
SHOX2,ST8SIA4,0.8824163684073387
SP100,LOC100506422,0.8036035354415352
KLF8,OXTR,0.5052067735766382
SP100,FBXO27,0.9671266152591704
EOMES,LEPREL1,0.4177609792750997
POU5F1,GLIPR1L1,0.9841103190364978
PRDM1,FREM1,0.6679199988036271
CRX,LAX1,0.6346712732539415
SCD5,GRM6,0.165954895295785
IRF1,KLRG1,0.881927758304644
SP100,CPA4,0.42748968792061515
SP100,PLXDC1,0.16223340578247936
CRX,MPP7,0.01260751997575904
IRF1,NDST3,0.5597556836383826
IRF1,TMEM130,0.5273996221226763
SPIB,AP1S3,0.7193536223691586
IRF1,L2HGDH,0.8902580530178021
SP100,OPA3,0.07940658464302952
IRF1,IL28RA,0.7314964903403623
SCD5,RPL35,0.18741194409758222
SP100,ZNF865,0.858177053157164
SHOX,CHST5,0.8190635138616561
PPARA,DAND5,0.5407937549855444
SPIB,SLC1A2,0.7102427986233115
SPIB,ZNF554,0.3143501131837484
NANOG,POLR3G,0.47116789893281463
PPARA,C21orf62,0.8216368977104717
CRX,TMEM38A,0.4592651971732139
IRF1,ICA1L,0.3577982653254418
MAFF,C21orf62,0.4942124472502999
SHOX,MUC20,0.8282492524372184
GATA4,CLDN7,0.33520804737087273
SP100,CTSS,0.1737615931357438
SP100,AP1S3,0.7120140203307808
PRDM1,TDRD7,0.8259782127080818
CRX,DTX3L,0.10063747852353333
SP100,PLEKHH2,0.23987411275594472
ATRX,SP100,0.1419719897609939
SP100,ATRX,0.3479414115821666
RBL1,CCDC142,0.45035097890541265
PPARA,TRIM58,0.7488263369633065
IRF1,KCNK3,0.6511475848816741
SP100,ERCC-00096,0.6209285674784312
SPIB,MAGEA10,0.3523749466096544
CRX,GPR65,0.8414475530847599
CRX,TMC7,0.47128716739816456
SPIB,ZNF471,0.9791049380151545
SP100,TBL1XR1,0.6341421382957368
NANOG,ERBB4,0.12626474156450274
POU2AF1,ERCC-00096,0.676177562075434
HIF3A,TMEM212,0.325104015431699
SHOX2,MAMLD1,0.6863271966860974
IRF1,ZNF483,0.06964114816240574
IFI16,GRHL2,0.1748814371759594
IRF1,TMC7,0.8557372589057863
OTX2,GYPB,0.2271795570235149
NPM1,APOBEC3G,0.83704112524294
SMAD2,ERCC-00046,0.27927608845441043
POU2AF1,DGKB,0.6428819100587077
POU5F1,APOBEC3G,0.694150573509831
SPIB,PECAM1,0.5126547531450529
SMAD2,CFLAR,0.3053106766967313
POU2AF1,PROM1,0.21264437637109612
SP100,C15orf54,0.03318935456242622
SPIB,DYDC1,0.3039464012407238
SP100,ZFAT,0.653162790531283
CRX,APOBEC3A,0.9383048184484827
SP100,MLANA,0.871204482263052
HIF3A,C8orf80,0.7660647765353026
IRF1,MAGEB10,0.7884473432532987
CRX,CLEC4E,0.6649849034759953
CRX,LILRB3,0.260286857566003
POU2AF1,IL6R,0.9071950307058299
RBL1,C21orf62,0.670732311905834
SCD5,NWD1,0.56044063098044
PPARA,PRRG4,0.11098946921348107
CRX,CFLAR,0.4470555438064254
POU2AF1,GBP5,0.4603582712019263
PPARA,OR7D2,0.86456360952267
SCD5,VSIG1,0.5466482201877885
IFI16,CLDN7,0.38040054897040965
OTX2,FREM1,0.9768003285106593
MAFF,KIAA1751,0.11072059332631567
SP100,DNAH12,0.4225484283119446
IFI16,SHOX2,0.04202467517140529
SHOX2,IFI16,0.7399041207669304
IRF1,CRTAM,0.9180765521991506
SHOX,SYT11,0.28003732955048943
SP100,IBA57,0.8583416767991209
NFKBIA,PRDM1,0.29221823046189777
PRDM1,NFKBIA,0.9107701616439152
IRF1,PAPLN,0.7539619035967839
POU5F1,SEMA6A,0.8049067768414386
SPIB,MYLK3,0.0180065556004545
IRF1,CEACAM5,0.962810357074026
SHOX,GPR4,0.7266709920703233
NANOG,AP1M2,0.3047510953861333
SHOX,SULT1C2,0.8293946648588469
LMX1B,ARGFX,0.28152119841492995
NFKBIA,H1F0,0.872753839566128
PPARA,HTR3B,0.11258039041193701
SP100,RPL41,0.7036859774607958
SKIL,RAP2C,0.5406984766449103
OTX2,ARL4D,0.09653447019544081
SHOX,CLDN18,0.24189382825883898
SP100,TLR10,0.01240403627731479
CRX,O3FAR1,0.46876796546450583
SHOX2,COLEC12,0.3012652607600004
IRF1,RAB36,0.5983574842977588
SHOX,RNF207,0.2972378077086172
IRF1,LILRA6,0.2999191115069847
SPIB,DTX3L,0.7431931987316034
SOX2,DLC1,0.04814283597835345
SOX2,TMSB10,0.9028949951919872
SCD5,ANKLE1,0.8522638743911815
CRX,C9orf66,0.6678046832264065
MAFF,FUT6,0.5932215701073843
SCD5,GSDMA,0.8923024981396522
SCD5,FABP2,0.18533017952871444
SCD5,ERCC-00074,0.07896916219082861
GATA6,ERBB4,0.2395101699095381
POU2AF1,SLC14A2,0.7945782787001903
SP100,PROM2,0.03467026672648332
CRX,TRIM4,0.5828068350834896
PRDM1,PROM1,0.9954375161913099
SHOX,LOC100129480,0.8556960938375394
ATRX,MAB21L3,0.5214456890435895
SHOX,TRAPPC2,0.06364090928664234
SMAD2,SERINC5,0.8313735143857098
PPARA,CCL22,0.5989785081772105
SHOX,ZNF492,0.11493299705956683
SHOX2,ACOX3,0.0938572848233562
SOX2,APOBEC3G,0.9096268194365924
IRF1,CXorf38,0.6692002629380784
CRX,PTK6,0.8292867993167555
RBL1,CD84,0.8789789002822673
SP100,SNX22,0.5717723520483222
SHOX,ERCC-00004,0.5174463517550413
SHOX,ELOVL7,0.4304274103209902
SOX2,PMAIP1,0.3169465877911193
CRX,OPHN1,0.43459596085871177
POU5F1,SERHL2,0.7738796557301564
POU5F1,CD9,0.6019234310151316
CRX,RBMS2,0.8925232899548461
POU2AF1,CNTNAP2,0.4433800143791877
GATA6,APOBEC3G,0.607089578718754
PPARA,MS4A10,0.6313075530919887
IRF1,LGSN,0.5916971623063255
SCD5,GGT6,0.7026337730855163
SHOX,CHRNB1,0.23743346837480628
PPARA,KCNA7,0.5123637775457907
SHOX,LRRC2,0.10422480280834767
GATA6,PROM1,0.38451132764481255
CRX,DMC1,0.4876670686212644
IRF1,KIAA1919,0.6522242595454725
IRF1,AP4S1,0.9505310525862035
IRF1,FBXO27,0.6006510665483559
SOX5,COL5A2,0.7435939161765598
CRX,GBP4,0.5062660594952028
SP100,C9orf64,0.6341040313763313
SPIB,DUXA,0.07093221613377343
SPIB,SCN3B,0.254391580841847
SCD5,ADH4,0.3618530932051387
SHOX,CSAD,0.47249335500651357
MAFF,MYLK3,0.045648745502383736
PPARA,TMEM212,0.14002409755331768
POU2AF1,HTR3B,0.2768143077913058
IFI16,ANGPT2,0.9715326909010507
SP100,RPL35A,0.33134700710305076
SP100,GBP6,0.48204105811208253
HOXC13,UCMA,0.19609771273839294
SMAD2,ODF2L,0.6107800710757683
SP100,FAM122C,0.2806832155159743
HIF3A,XAF1,0.20699257843842678
HIF3A,SLC14A2,0.5165726284459791
CRX,KCP,0.005505799160420821
MAFF,PECAM1,0.0076640326492253275
KLF8,MCF2L2,0.21906880910185778
MAFF,ORAI2,0.03672136250082114
CRX,ZC3H6,0.10802575413069138
SPIB,LAIR1,0.3388606493387516
PTMA,IFITM3,0.8025856795798129
CRX,LILRA5,0.5720486433693008
SP100,EPHA10,0.5126677259564164
GATA6,ENC1,0.29348882320812164
SP100,LURAP1,0.9317537194328164
IRF1,TMEM120B,0.39701504123719167
GCM1,TLCD2,0.08709276679577149
SHOX,MARVELD3,0.6170665161178013
PRDM1,FGF17,0.11383839347660141
CRX,NRIP2,0.3452231428016921
IRF1,DYDC1,0.5074119387178089
KLF8,ABCC9,0.8742225246851758
SHOX2,MCF2L2,0.49354658034011867
SHOX,STAR,0.7022587660316643
SHOX,BVES,0.9928168389990704
POU2AF1,TRIM4,0.13148911989798162
HIF3A,TLCD2,0.2747315255195195
PPARA,NRSN1,0.3945760755976464
SP100,BNIPL,0.42182817853883137
ATRX,REXO1L1,0.41102107526554577
SHOX,ERCC-00074,0.9076110025565549
SHOX,KIAA1210,0.7140326444668564
SPIB,FCAR,0.6079052140907037
IRF1,LOC147670,0.3093727178627821
KLF8,ST8SIA1,0.8237903842212947
CRX,CCDC114,0.9550605114849889
CRX,HRH4,0.8211982825502265
GATA6,SEMA6A,0.0015651051914729042
PPARA,ZKSCAN3,0.636401370183407
SPIB,GRM6,0.051135381442100725
PPARA,FAM115C,0.25760722033372185
SP100,FCGR2B,0.059524700347771686
MAFF,KBTBD12,0.6037954529493877
SCD5,FFAR2,0.6865899134926068
SPIB,LRRN4CL,0.11448763806590512
SPIB,OR51E2,0.3838388830449795
POU2AF1,ANKS4B,0.456236508955542
POU2AF1,GLIPR1L2,0.3690530217609166
NFKBIA,SFRP2,0.12102500048519305
SHOX,ADM2,0.4189477901874754
MYOCD,RHOBTB3,0.7511780478084181
SCD5,ADIPOQ,0.07100766453325547
SPIB,KLRD1,0.08018001408190345
HIF3A,PDE6A,0.3547712918359842
SP100,DGKB,0.941725711618925
PPARA,LOC100506688,0.668572646722914
PRDM1,GRPR,0.6786699566725648
LMX1B,CABP4,0.36191999083786497
PPARA,TMPRSS11B,0.5936607912085384
SHOX2,ELMO1,0.010131184027743378
FOXF1,HOXB6,0.6360960464095422
PPARA,FCAR,0.9132869475762367
POU2AF1,ERCC-00136,0.6125734683448192
NANOG,ARL4D,0.873698593466345
SP100,ICA1L,0.7239730554660938
ATRX,SPINLW1,0.12055841640369025
SP100,ADH4,0.9024533072858417
GATA4,SCNN1A,0.06644384435577488
HIF3A,CFLAR,0.5339674725477638
SHOX,NOS3,0.14213712379345766
IRF1,SV2B,0.011706610730904066
IRF1,EFCAB5,0.422034260127639
SKIL,SLC39A10,0.29504070765415624
NANOG,LECT1,0.486000493797603
GATA6,GATA4,0.5771998867345508
GATA4,GATA6,0.04373907230894736
SHOX,IRGM,0.12300329512374564
MAFF,LYZ,0.5586423964504253
IRF1,CCBP2,0.34316735317265823
IRF1,XAF1,0.729173487549448
SHOX2,LGR5,0.6522916485919397
SP100,BMP8A,0.8456043629899068
HIF3A,IL6R,0.6924928266692253
SP100,SV2B,0.42993107739014813
CRX,CSF2RA,0.6729666223944324
SP100,PTAFR,0.2753811742554185
SP100,CDH23,0.3063134987782127
SCD5,MS4A10,0.7889851599207933
SHOX,CD300LG,0.4464195164015822
SPIB,MAGEB10,0.7983803405183525
CRX,ERVV-1,0.8224223736682784
SCD5,LILRA5,0.8575623376612838
NPM1,PIK3R5,0.9166352358412073
MAFF,MR1,0.43098522051329624
NPM1,PKM2,0.31886681832113883
IRF1,FAM73A,0.5821987465941139
PPARA,MYLK3,0.3711724234376276
SHOX,ZNF621,0.601074166800233
SP100,PARP3,0.7055858626438246
SPIB,LHFPL5,0.6884050184921369
MYOCD,SCNN1A,0.37455288702012135
SCD5,LMLN,0.16686020169875282
SP100,SLC1A2,0.43052933846220753
SP100,GP2,0.14259414408190874
SHOX2,TNC,0.8900970351838083
NFKBIA,OXTR,0.3458774607378574
CRX,WDR17,0.15445974722332378
ID1,HAPLN1,0.025447759905750877
CRX,DSG3,0.6458223862864843
SHOX,ANKRD36B,0.6369023174547432
SMAD2,ERCC-00136,0.34060416658129167
ID3,HSPE1,0.071711888847651
CRX,C15orf2,0.409628894895232
IRF1,METTL20,0.3112174950633936
SCD5,CCL5,0.6771206397350094
PRDM1,MAP1B,0.6057792494526903
PRDM1,S1PR3,0.36459372819754
SCD5,RNF212,0.2178925542549901
POU2AF1,SAA2,0.9880359661555919
PGR,MYCT1,0.45400162119611487
RBL1,DAND5,0.688274235780237
SP100,BCL2L15,0.14055296757836078
SPIB,FBXL18,0.4855896996593978
CRX,CXorf38,0.027536719869465487
MAFF,PBOV1,0.50545511791045
SP100,TNFAIP8L1,0.9640174071177023
SP100,ZFP14,0.3842067129858002
IRF1,ATAD3C,0.03899601257491159
PPARA,ZNF793,0.03095579091934353
SHOX2,CFLAR,0.3879867599468695
NANOG,CYP26A1,0.16002493646319405
PRDM1,CRABP1,0.023352096328185912
SPIB,ZNF527,0.7562136139501768
SP100,RHD,0.4585230088818907
MAFF,RAB42,0.2892447719726545
IRF1,C14orf178,0.9000831830164807
PRDM1,CAMK2D,0.11613896020052561
RBL1,IL12RB1,0.9559188289553192
SHOX,MPL,0.3139667173773528
SMAD2,ORC4,0.8884036723086812
SHOX,GK5,0.6029428764794615
SCD5,BEND2,0.8267073597414875
SPIB,HAVCR2,0.9840131632104643
CRX,PCDHA9,0.2884054378187457
NFKBIA,CLDN7,0.961135485407593
ATRX,KLRD1,0.38948189490242036
CRX,PCDH11Y,0.3855119047369223
ATRX,NXNL2,0.3403871042545057
CRX,C14orf182,0.5414076073475852
CRX,BMP8B,0.1541450431784871
POU2AF1,ALPK2,0.5537114853580112
CRX,GALNT6,0.541704812410004
PRDM1,TMSB10,0.76190181260487
POU2AF1,RFPL2,0.8336499619375856
CRX,PPARA,0.44044135031242404
PPARA,CRX,0.30233324935149375
HIF3A,SIGLEC10,0.25933489731709447
SP100,ERN2,0.19462383670487193
SOX2,CRABP1,0.05764758219902488
IRF1,RHD,0.34244797883471334
SHOX,DSG3,0.27024769213078326
SHOX2,FREM1,0.9664173858664074
SP100,ZC3H6,0.5577088262500439
SCD5,H6PD,0.34727703903050755
CRX,LDHAL6A,0.580467600993696
PGR,GYPB,0.1391967013456955
POU2AF1,MT-ND6,0.4440437492022029
SP100,CCL16,0.6262343214210638
SHOX,C1orf150,0.4888978317924514
IRF1,GALNT6,0.40177880065432425
IRF1,ARSA,0.9938483888996982
SPIB,KLRG1,0.880314762148927
IRF1,PLEKHH2,0.6234059581594401
CRX,ACSL6,0.5693773611822828
SP100,MCOLN3,0.620660479824584
MDM4,XAF1,0.20131210782243325
SHOX,DOPEY2,0.3951377432643186
POU2AF1,NCAM1,0.03945953289089932
IRF1,ZNF70,0.47554603748682667
POU2AF1,PDE6A,0.5430245839576632
NFKBIA,FREM1,0.2277497361032096
SHOX,ABHD15,0.9640288471655137
CRX,TNFSF14,0.909454610937242
SHOX,MED18,0.7221432354559059
IRF1,RASGRP4,0.5333866287653626
SHOX,WHAMM,0.869969159647685
SCD5,FUT2,0.1306523438234629
PRDM1,CD48,0.790509794274885
CRX,AIM1,0.1248208139668483
SHOX,C3orf27,0.7942106625494054
PTMA,GYPB,0.27576756825135695
SCD5,MTRNR2L5,0.8770905810181889
RBL1,TMEM236,0.9440420938253978
SHOX,ERCC-00111,0.14879596940511564
IFI16,GLIPR2,0.4626756050653935
KLF8,CLDN7,0.9809873781626851
SP100,IQCF3,0.4834074359731466
PPARA,C20orf203,0.8635475225145451
IRF1,ZNF528,0.5887315221313199
POU2AF1,ERCC-00002,0.37532990791960186
SHOX,SLCO1A2,0.2857835555258702
CRX,KIAA1919,0.20322309108608727
POU2AF1,POTEM,0.7617981913776972
SPIB,SLC16A4,0.3865405068230279
SPIB,SLC4A1,0.5112754622007512
IRF1,AIM1,0.4923254800011819
GCM1,SPN,0.5772790292331312
PPARA,ATCAY,0.8655771456245522
SHOX,ERCC-00060,0.9807393435834294
SP100,RINL,0.40758420857381694
SHOX,ZNF674,0.8275189221063031
CRX,AFF3,0.7645277946547177
IRF1,C20orf203,0.5735289514555733
SP100,ERCC-00002,0.9560471436119331
IRF1,MPP7,0.20047451552840279
ID1,DCLK1,0.10926421030962141
SP100,ZNF667,0.8539619669554221
SCD5,BHMT2,0.4391498166337483
SHOX2,DKK4,0.8469688542070605
IRF1,TMEM17,0.8930902051954149
SHOX,RG9MTD3,0.06245759361907144
PPARA,RAX2,0.8834647629860607
SCD5,GAPT,0.4483190553694222
NFKBIA,HOOK3,0.5104324890042322
MAFF,NWD1,0.6265925110932102
RBL1,TLCD2,0.9263826067300868
IRF1,SPINLW1,0.01911609442976403
SP100,KIAA1377,0.4768434683178171
SCD5,GBP5,0.6877220424305607
NFKBIA,ANGPT2,0.7227069576982285
SHOX2,HS3ST3A1,0.692532431537108
CRX,GDPD1,0.13443512940812186
POU2AF1,C8orf80,0.29939558837168123
GATA6,NFKBIA,0.35871552541701346
NFKBIA,GATA6,0.804437207679505
CRX,ELMOD1,0.278759872414553
MAFF,SLC14A2,0.21070496386720317
SP100,ADRA1A,0.9574480190380962
SOX2,ADD2,0.0088632851134689
SP100,PLEKHA5,0.9978208556819782
POU2AF1,COLEC12,0.6768212988573956
CRX,TRIM7,0.8284692994491171
MAFF,ZNF716,0.29461939634619316
IRF1,SP100,0.014315277667059978
SP100,IRF1,0.73786951856153
NFKBIA,CPE,0.8341445970006758
SHOX2,ADD2,0.7404761319535191
SPIB,APOL1,0.1428502873008386
SPIB,SIRPB2,0.7534279222569691
PPARA,LOC100130451,0.768922782107641
SHOX,ERCC-00108,0.6585405156700549
NFKBIA,PROM1,0.7661159327955862
IRF1,LHFPL5,0.8459214396777321
SPIB,CASP14,0.6136041142374584
CRX,ATAD3C,0.08860471396967906
RBL1,SIGLEC10,0.48762780966721087
NFKBIA,CD48,0.07764933467160506
SOX5,ST8SIA4,0.40754303103243084
IRF1,GTF2H2C,0.40710648912562764
SHOX,UPK1B,0.06600984414024158
POU2AF1,DNAJC15,0.3488205339694793
ID1,MAP1B,0.11099809879131484
OTX2,SERHL2,0.8082352100092222
SPIB,PLEKHH2,0.9476880259644708
SCD5,KIAA1324,0.0723164752579386
ATRX,ALPK1,0.9551152072917014
IRF1,APOBEC3A,0.5225765993367452
IRF1,GALNTL2,0.2995656779538739
SP100,ZNF528,0.07686207527616351
PRDM1,DUSP4,0.5006242680704178
HIF3A,LOC100130451,0.7945155444907487
POU2AF1,SPN,0.7070864772666982
KLF8,SERINC5,0.05022601146397376
IRF1,AIPL1,0.07290183536790351
SPIB,FGF5,0.4028732826326371
CRX,C1orf49,0.2952904940479433
ATRX,HTRA4,0.23238432305604784
CRX,UBOX5,0.2810044989087136
MAFF,CACNG8,0.8034827432968846
NFKBIA,HSPA8,0.9292280536318539
POU2AF1,NLRP12,0.4051026945275664
POU5F1,ADD2,0.9061110021324971
SCD5,USP33,0.32149570124788196
MAFF,LOC646851,0.4764369863437916
SPIB,HSD17B13,0.22602899781599972
HIF3A,SPINLW1,0.640476042175844
IRF1,CHST5,0.9789811151748089
CRX,AKAP5,0.6034930960433786
SHOX,ADH4,0.35781408411354887
KLF8,SHOX2,0.6478174459905284
SHOX2,KLF8,0.12292067846538757
NPM1,HMGB1,0.8886590802653986
RBL1,CPM,0.5030839507798364
SHOX,RASA4,0.44934974203964206
SP100,RNF212,0.5858647884535192
MAFF,POLH,0.6247838627894025
SMAD2,XAF1,0.07177580622651303
SMAD2,ERCC-00130,0.6826172212234024
SCD5,RNF213,0.24193168031552958
IRF1,LRRC25,0.7139526325065898
NFKBIA,FZD7,0.8225347943841967
CRX,PPEF2,0.8039585075525203
SOX2,NRP2,0.5525009674078891
SP100,CRTAM,0.5201698923107512
NANOG,GNG11,0.14287596133941172
SCD5,KIAA1377,0.7753461504031356
SHOX,ZNF696,0.27140938044671437
SP100,LRRC2,0.49669542281794654
CRX,XKR9,0.2842740929275167
SCD5,RBM43,0.13382836299969314
SHOX2,TOMM7,0.6295576968917366
CRX,NRIP3,0.05433203482290383
NFKBIA,SCNN1A,0.7486452341262
SOX2,COLEC12,0.31758679526111666
NANOG,CYP2S1,0.00013469300448532007
SCD5,RPL37,0.5111291392372298
SCD5,CCDC144A,0.046851908527603126
SMAD2,ERCC-00002,0.27616955782089947
CRX,ASTN2,0.7069764874557162
SOX2,SHANK2,0.06268962162186587
SMAD2,SPINLW1,0.8393384923560023
CRX,ORC4,0.003819922658583108
SP100,LAIR1,0.24682386920190225
SPIB,IRAK4,0.7409040561520714
SOX2,GRPR,0.3162701497293068
SCD5,RPL35A,0.10189238806601353
SHOX2,GNG11,0.3602339188004279
SMAD2,RPL37,0.27039328638452553
CRX,DNASE1,0.8427119021605549
OTX2,ANGPT2,0.31334791758514313
POU2AF1,KLRD1,0.7889324717760072
SHOX2,PIK3R5,0.8918721448107347
HIF3A,C20orf203,0.43381741957652953
SCD5,EFCAB5,0.909943143854392
EOMES,CDH2,0.37731805396319285
SPIB,DDX51,0.9640784164901082
SHOX,MILR1,0.08928952452557293
SPIB,ATP1B4,0.6870192665032427
CRX,ZNF665,0.49381404045692867
NPM1,RHAG,0.38764880545564706
GCM1,SIGLEC10,0.6327118787486009
MAFF,SLC24A4,0.7038570916343312
PPARA,GPR82,0.004363269650309087
EOMES,APOBEC3G,0.16695308874719872
SCD5,PLXDC1,0.7130460506343187
SHOX2,CRABP1,0.6663854135782065
POU2AF1,H1F0,0.9660475051286772
SPIB,PCDH11Y,0.761037790250783
SHOX,PPP1R12B,0.950772707731338
PPARA,FUT6,0.702540501534807
SHOX,PCDHB9,0.29805220863944315
IRF1,C9orf66,0.10536492225085647
NFKBIA,JAKMIP1,0.7818238633449356
IRF1,ZC3H12B,0.6441492214759159
SCD5,VSTM4,0.04818601239329623
CRX,PAPLN,0.36005046590097833
CRX,OR11A1,0.9567998154842862
HIF3A,TNFRSF9,0.5004011457102012
POU2AF1,DUSP4,0.43272913601970464
SHOX,UPK3B,0.457699605159294
SHOX2,NRP2,0.20888272400516372
LIN28A,ERCC-00113,0.3687071708647952
SHOX,PEX26,0.3698132559871766
NANOG,LHX1,0.0523550201874724
IRF1,CLMN,0.7675676285179183
SHOX,NFAM1,0.416504431903879
SOX2,PRTG,0.8221798868164233
SP100,TRIM66,0.8503480011198954
LMX1B,CD84,0.21199405469865806
POU5F1,KLHL6,0.6573534821701286
PPARA,ZYG11A,0.4722818041629817
ID3,COL5A2,0.8801567379214851
SOX5,GYPB,0.21574067917645412
CRX,CXCL16,0.6778132003100442
SOX2,AK4,0.6077521222527226
NPM1,IFITM3,0.2953014775718328
ATRX,ZNF471,0.1366009036511726
CRX,DGKB,0.6516397604772766
SOX5,SERHL2,0.7385974581323307
CRX,UTY,0.31562734376335
POU2AF1,FAM122C,0.6448326040223138
ATRX,SAA2,0.39513090761150327
SPIB,PIWIL2,0.7132068832826177
IRF1,KIAA1377,0.1992152748940531
SCD5,ERCC-00113,0.8902150026361744
SP100,INMT,0.28740959646557973
SPIB,PNMA2,0.3677859877561529
POU2AF1,SHOX,0.058091952080349785
SHOX,POU2AF1,0.1115122123212764
MYOCD,CER1,0.5158619027123281
PGR,ST8SIA4,0.2675926767279715
ID2,CD99,0.8354802257421944
HIF3A,FCAR,0.014693388654953843
EOMES,CHL1,0.3790940486719362
SP100,PAPLN,0.3373455467690927
SMAD2,MAP1B,0.019327630917601035
CRX,GTF2H2C,0.12436839900051022
SCD5,PLEKHA5,0.41364267491863527
PPARA,CCBE1,0.49286458444744663
SHOX,LOC100130890,0.4042897472548691
SHOX,RNF213,0.5309376784120938
SHOX2,IRX3,0.5951316749056815
PRDM1,CHL1,0.00992382112783563
GATA6,SERPINE2,0.4640951594535039
NPM1,CPE,0.9634992408875883
IRF1,LILRA5,0.5190322801295487
CRX,TECRL,0.6775422674589532
IRF1,ENPP6,0.3118638579168832
RBL1,CABP4,0.7739913781527625
NANOG,DCLK1,0.7729214818761151
